OBJECTID,ROW_TYPE,GEOGRAPHY,GEOGRAPHY_ID,CALENDAR_YEAR,CALENDAR_MONTH,OFFENSE_DESCRIPTION,OFFENSE_COUNT
4780,Neighborhood Profile Area,389,389,2016,06,Aggravated Assault-Knife,1
4792,Neighborhood Profile Area,223,223,2016,10,Aggravated Assault-Gun,8
4804,Neighborhood Profile Area,157,157,2016,03,Aggravated Assault-Other Weapon,1
4809,Neighborhood Profile Area,367,367,2016,01,Aggravated Assault-Knife,1
4824,Neighborhood Profile Area,346,346,2016,02,Aggravated Assault-Knife,1
4845,Neighborhood Profile Area,48,48,2016,02,Aggravated Assault-Knife,1
4868,Neighborhood Profile Area,234,234,2016,07,Aggravated Assault-Gun,2
4871,Neighborhood Profile Area,373,373,2016,09,"Aggravated Assault-Fists,Feet, etc.",1
4890,Neighborhood Profile Area,199,199,2016,10,Aggravated Assault-Gun,7
4913,Neighborhood Profile Area,246,246,2016,06,Aggravated Assault-Knife,1
4916,Neighborhood Profile Area,96,96,2016,09,Aggravated Assault-Other Weapon,1
4921,Neighborhood Profile Area,94,94,2016,11,Aggravated Assault-Gun,4
4924,Neighborhood Profile Area,125,125,2016,06,Aggravated Assault-Knife,1
4938,Neighborhood Profile Area,61,61,2016,08,"Aggravated Assault-Fists,Feet, etc.",1
4941,Neighborhood Profile Area,362,362,2016,06,Aggravated Assault-Gun,1
4944,Neighborhood Profile Area,182,182,2016,06,Aggravated Assault-Gun,2
4962,Neighborhood Profile Area,294,294,2016,01,Aggravated Assault-Gun,4
4967,Neighborhood Profile Area,138,138,2016,08,Aggravated Assault-Other Weapon,1
4972,Neighborhood Profile Area,371,371,2016,02,Aggravated Assault-Gun,4
4976,Neighborhood Profile Area,52,52,2016,04,"Aggravated Assault-Fists,Feet, etc.",1
4977,Neighborhood Profile Area,389,389,2016,07,Aggravated Assault-Knife,1
4980,Neighborhood Profile Area,6,6,2016,12,Aggravated Assault-Gun,5
4988,Neighborhood Profile Area,30,30,2016,02,Aggravated Assault-Gun,1
5004,Neighborhood Profile Area,260,260,2016,01,Aggravated Assault-Gun,5
5016,Neighborhood Profile Area,70,70,2016,08,Aggravated Assault-Other Weapon,1
5019,Neighborhood Profile Area,340,340,2016,11,Aggravated Assault-Gun,7
5025,Neighborhood Profile Area,30,30,2016,04,Aggravated Assault-Knife,1
5039,Neighborhood Profile Area,16,16,2016,03,Aggravated Assault-Gun,2
5046,Neighborhood Profile Area,361,361,2016,10,Aggravated Assault-Knife,1
5048,Neighborhood Profile Area,6,6,2016,04,Aggravated Assault-Gun,4
5056,Neighborhood Profile Area,185,185,2016,01,Aggravated Assault-Gun,1
5074,Neighborhood Profile Area,221,221,2016,07,Aggravated Assault-Gun,2
5077,Neighborhood Profile Area,70,70,2016,06,Aggravated Assault-Gun,1
5082,Neighborhood Profile Area,113,113,2016,11,Aggravated Assault-Gun,5
5083,Neighborhood Profile Area,113,113,2016,10,Aggravated Assault-Other Weapon,1
5090,Neighborhood Profile Area,342,342,2016,11,Aggravated Assault-Knife,1
5093,Neighborhood Profile Area,271,271,2016,04,Aggravated Assault-Gun,6
5116,Neighborhood Profile Area,294,294,2016,02,Aggravated Assault-Gun,7
5122,Neighborhood Profile Area,340,340,2016,03,Aggravated Assault-Gun,5
5143,Neighborhood Profile Area,30,30,2016,11,Aggravated Assault-Gun,1
5145,Neighborhood Profile Area,113,113,2016,03,Aggravated Assault-Gun,3
5161,Neighborhood Profile Area,311,311,2016,05,Aggravated Assault-Other Weapon,3
5181,Neighborhood Profile Area,387,387,2016,09,Aggravated Assault-Knife,1
5189,Neighborhood Profile Area,21,21,2016,03,Aggravated Assault-Knife,1
5209,Neighborhood Profile Area,290,290,2016,12,Aggravated Assault-Gun,1
5218,Neighborhood Profile Area,102,102,2016,08,Aggravated Assault-Gun,1
5231,Neighborhood Profile Area,10,10,2016,09,Aggravated Assault-Other Weapon,2
5242,Neighborhood Profile Area,72,72,2016,07,Aggravated Assault-Gun,2
5243,Neighborhood Profile Area,361,361,2016,10,Aggravated Assault-Other Weapon,1
5244,Neighborhood Profile Area,383,383,2016,10,Aggravated Assault-Other Weapon,2
5251,Neighborhood Profile Area,374,374,2016,11,Aggravated Assault-Other Weapon,1
5274,Neighborhood Profile Area,311,311,2016,03,Aggravated Assault-Other Weapon,1
5276,Neighborhood Profile Area,105,105,2016,11,Aggravated Assault-Gun,1
5281,Neighborhood Profile Area,363,363,2016,11,Aggravated Assault-Knife,1
5300,Neighborhood Profile Area,16,16,2016,12,"Aggravated Assault-Fists,Feet, etc.",1
5302,Neighborhood Profile Area,387,387,2016,04,Aggravated Assault-Gun,2
5361,Neighborhood Profile Area,124,124,2016,05,Aggravated Assault-Gun,6
5362,Neighborhood Profile Area,387,387,2016,06,"Aggravated Assault-Fists,Feet, etc.",1
5366,Neighborhood Profile Area,49,49,2016,05,Aggravated Assault-Gun,1
5383,Neighborhood Profile Area,314,314,2016,07,Aggravated Assault-Gun,1
5388,Neighborhood Profile Area,101,101,2016,06,Aggravated Assault-Other Weapon,1
5427,Neighborhood Profile Area,87,87,2016,03,Aggravated Assault-Knife,1
5444,Neighborhood Profile Area,331,331,2016,11,Aggravated Assault-Other Weapon,1
5454,Neighborhood Profile Area,157,157,2016,10,Aggravated Assault-Other Weapon,1
5490,Neighborhood Profile Area,35,35,2016,02,Aggravated Assault-Gun,1
5494,Neighborhood Profile Area,134,134,2016,01,Aggravated Assault-Other Weapon,1
5505,Neighborhood Profile Area,374,374,2016,07,Aggravated Assault-Gun,10
5554,Neighborhood Profile Area,37,37,2016,11,Aggravated Assault-Gun,8
5578,Neighborhood Profile Area,125,125,2016,04,"Aggravated Assault-Fists,Feet, etc.",1
5585,Neighborhood Profile Area,338,338,2016,10,Aggravated Assault-Other Weapon,1
5613,Neighborhood Profile Area,10,10,2016,01,Aggravated Assault-Other Weapon,2
5622,Neighborhood Profile Area,121,121,2016,08,Aggravated Assault-Gun,1
5632,Neighborhood Profile Area,60,60,2016,12,Aggravated Assault-Knife,1
5647,Neighborhood Profile Area,347,347,2016,04,Aggravated Assault-Gun,4
5676,Neighborhood Profile Area,353,353,2016,11,Aggravated Assault-Other Weapon,1
5678,Neighborhood Profile Area,87,87,2016,11,Aggravated Assault-Other Weapon,1
5681,Neighborhood Profile Area,363,363,2016,08,Aggravated Assault-Knife,1
5687,Neighborhood Profile Area,342,342,2016,12,Aggravated Assault-Knife,1
5723,Neighborhood Profile Area,371,371,2016,07,Aggravated Assault-Gun,3
5735,Neighborhood Profile Area,333,333,2016,01,Aggravated Assault-Knife,1
5747,Neighborhood Profile Area,164,164,2016,09,Aggravated Assault-Other Weapon,1
5761,Neighborhood Profile Area,117,117,2016,04,Aggravated Assault-Knife,1
5769,Neighborhood Profile Area,326,326,2016,04,Aggravated Assault-Other Weapon,1
5783,Neighborhood Profile Area,16,16,2016,11,Aggravated Assault-Gun,1
5794,Neighborhood Profile Area,249,249,2016,05,Aggravated Assault-Gun,3
5796,Neighborhood Profile Area,248,248,2016,12,Aggravated Assault-Gun,1
5826,Neighborhood Profile Area,113,113,2016,08,Aggravated Assault-Gun,3
5836,Neighborhood Profile Area,79,79,2016,07,Aggravated Assault-Other Weapon,1
5854,Neighborhood Profile Area,5,5,2016,03,Aggravated Assault-Other Weapon,1
5855,Neighborhood Profile Area,13,13,2016,12,Aggravated Assault-Gun,1
5863,Neighborhood Profile Area,71,71,2016,02,Aggravated Assault-Knife,1
5868,Neighborhood Profile Area,293,293,2016,08,"Aggravated Assault-Fists,Feet, etc.",1
5897,Neighborhood Profile Area,77,77,2016,04,Aggravated Assault-Knife,1
5902,Neighborhood Profile Area,218,218,2016,11,Aggravated Assault-Gun,2
5905,Neighborhood Profile Area,127,127,2016,12,Aggravated Assault-Knife,2
5916,Neighborhood Profile Area,344,344,2016,10,Aggravated Assault-Knife,1
5932,Neighborhood Profile Area,152,152,2016,01,"Aggravated Assault-Fists,Feet, etc.",1
5934,Neighborhood Profile Area,268,268,2016,07,Aggravated Assault-Gun,1
5976,Neighborhood Profile Area,382,382,2016,12,Aggravated Assault-Gun,9
5982,Neighborhood Profile Area,6,6,2016,09,Aggravated Assault-Knife,1
6011,Neighborhood Profile Area,301,301,2016,06,Aggravated Assault-Gun,1
6014,Neighborhood Profile Area,221,221,2016,10,Aggravated Assault-Gun,1
6022,Neighborhood Profile Area,64,64,2016,10,"Aggravated Assault-Fists,Feet, etc.",1
6040,Neighborhood Profile Area,390,390,2016,03,Aggravated Assault-Other Weapon,1
6044,Neighborhood Profile Area,321,321,2016,12,Aggravated Assault-Gun,1
6051,Neighborhood Profile Area,343,343,2016,07,Aggravated Assault-Knife,1
6064,Neighborhood Profile Area,112,112,2016,05,Aggravated Assault-Knife,1
6127,Neighborhood Profile Area,312,312,2016,09,Aggravated Assault-Other Weapon,1
6128,Neighborhood Profile Area,113,113,2016,05,Aggravated Assault-Other Weapon,1
6133,Neighborhood Profile Area,71,71,2016,07,Aggravated Assault-Knife,1
6143,Neighborhood Profile Area,387,387,2016,03,Aggravated Assault-Other Weapon,1
6176,Neighborhood Profile Area,386,386,2016,10,Aggravated Assault-Knife,1
6190,Neighborhood Profile Area,141,141,2016,01,Aggravated Assault-Other Weapon,2
6216,Neighborhood Profile Area,137,137,2016,07,Aggravated Assault-Gun,4
6233,Neighborhood Profile Area,340,340,2016,04,"Aggravated Assault-Fists,Feet, etc.",2
6243,Neighborhood Profile Area,382,382,2016,09,Aggravated Assault-Knife,2
6252,Neighborhood Profile Area,6,6,2016,09,Aggravated Assault-Other Weapon,2
6255,Neighborhood Profile Area,230,230,2016,10,Aggravated Assault-Other Weapon,1
6265,Neighborhood Profile Area,238,238,2016,09,Aggravated Assault-Gun,4
6278,Neighborhood Profile Area,360,360,2016,09,Aggravated Assault-Other Weapon,1
6294,Neighborhood Profile Area,343,343,2016,08,Aggravated Assault-Other Weapon,1
6310,Neighborhood Profile Area,333,333,2016,05,Aggravated Assault-Gun,1
6322,Neighborhood Profile Area,376,376,2016,11,Aggravated Assault-Other Weapon,1
6347,Neighborhood Profile Area,361,361,2016,05,Aggravated Assault-Other Weapon,1
6352,Neighborhood Profile Area,294,294,2016,12,Aggravated Assault-Other Weapon,2
6363,Neighborhood Profile Area,6,6,2016,03,"Aggravated Assault-Fists,Feet, etc.",1
6368,Neighborhood Profile Area,69,69,2016,11,Aggravated Assault-Gun,1
6404,Neighborhood Profile Area,220,220,2016,01,Aggravated Assault-Other Weapon,1
6437,Neighborhood Profile Area,94,94,2016,07,Aggravated Assault-Gun,1
6442,Neighborhood Profile Area,190,190,2016,07,Aggravated Assault-Other Weapon,1
6458,Neighborhood Profile Area,77,77,2016,08,Aggravated Assault-Gun,1
6483,Neighborhood Profile Area,45,45,2016,12,Aggravated Assault-Knife,1
6486,Neighborhood Profile Area,156,156,2016,05,Aggravated Assault-Other Weapon,2
6488,Neighborhood Profile Area,124,124,2016,11,"Aggravated Assault-Fists,Feet, etc.",1
6489,Neighborhood Profile Area,348,348,2016,10,Aggravated Assault-Other Weapon,4
6495,Neighborhood Profile Area,347,347,2016,05,Aggravated Assault-Gun,1
6497,Neighborhood Profile Area,258,258,2016,07,Aggravated Assault-Gun,1
6509,Neighborhood Profile Area,333,333,2016,11,Aggravated Assault-Knife,1
6516,Neighborhood Profile Area,173,173,2016,03,Aggravated Assault-Gun,7
6527,Neighborhood Profile Area,137,137,2016,03,Aggravated Assault-Gun,1
6530,Neighborhood Profile Area,307,307,2016,07,Aggravated Assault-Gun,1
6535,Neighborhood Profile Area,307,307,2016,01,Aggravated Assault-Gun,2
6601,Neighborhood Profile Area,361,361,2016,09,Aggravated Assault-Gun,1
6617,Neighborhood Profile Area,443,443,2016,12,Aggravated Assault-Other Weapon,1
6622,Neighborhood Profile Area,88,88,2016,07,Aggravated Assault-Other Weapon,1
6628,Neighborhood Profile Area,388,388,2016,08,Aggravated Assault-Other Weapon,4
6631,Neighborhood Profile Area,355,355,2016,10,Aggravated Assault-Other Weapon,1
6634,Neighborhood Profile Area,123,123,2016,04,Aggravated Assault-Gun,11
6637,Neighborhood Profile Area,128,128,2016,03,Aggravated Assault-Knife,1
6638,Neighborhood Profile Area,209,209,2016,08,Aggravated Assault-Knife,1
6644,Neighborhood Profile Area,227,227,2016,06,Aggravated Assault-Gun,2
6670,Neighborhood Profile Area,66,66,2016,02,Aggravated Assault-Knife,1
6686,Neighborhood Profile Area,170,170,2016,12,"Aggravated Assault-Fists,Feet, etc.",1
6704,Neighborhood Profile Area,374,374,2016,05,Aggravated Assault-Other Weapon,2
6713,Neighborhood Profile Area,363,363,2016,07,Aggravated Assault-Knife,1
6725,Neighborhood Profile Area,378,378,2016,05,Aggravated Assault-Other Weapon,1
6746,Neighborhood Profile Area,325,325,2016,06,Aggravated Assault-Gun,1
6758,Neighborhood Profile Area,360,360,2016,09,Aggravated Assault-Knife,1
6772,Neighborhood Profile Area,60,60,2016,03,Aggravated Assault-Other Weapon,1
6783,Neighborhood Profile Area,234,234,2016,03,Aggravated Assault-Gun,2
6816,Neighborhood Profile Area,202,202,2016,08,Aggravated Assault-Gun,1
6822,Neighborhood Profile Area,378,378,2016,05,Aggravated Assault-Gun,1
6836,Neighborhood Profile Area,312,312,2016,07,Aggravated Assault-Gun,1
6837,Neighborhood Profile Area,377,377,2016,03,Aggravated Assault-Gun,1
6838,Neighborhood Profile Area,353,353,2016,09,Aggravated Assault-Knife,1
6853,Neighborhood Profile Area,192,192,2016,07,Aggravated Assault-Gun,1
6857,Neighborhood Profile Area,268,268,2016,07,Aggravated Assault-Other Weapon,1
6897,Neighborhood Profile Area,363,363,2016,05,Aggravated Assault-Knife,2
6900,Neighborhood Profile Area,40,40,2016,09,Aggravated Assault-Gun,3
6928,Neighborhood Profile Area,377,377,2016,05,Aggravated Assault-Knife,1
6930,Neighborhood Profile Area,48,48,2016,08,Aggravated Assault-Knife,1
6944,Neighborhood Profile Area,260,260,2016,07,Aggravated Assault-Knife,1
6950,Neighborhood Profile Area,127,127,2016,10,Aggravated Assault-Other Weapon,1
6962,Neighborhood Profile Area,362,362,2016,01,Aggravated Assault-Other Weapon,1
6965,Neighborhood Profile Area,299,299,2016,01,Aggravated Assault-Gun,2
6970,Neighborhood Profile Area,341,341,2016,06,Aggravated Assault-Knife,1
6978,Neighborhood Profile Area,331,331,2016,09,Aggravated Assault-Other Weapon,4
7002,Neighborhood Profile Area,125,125,2016,09,Aggravated Assault-Gun,11
7009,Neighborhood Profile Area,169,169,2016,08,Aggravated Assault-Other Weapon,1
7074,Neighborhood Profile Area,103,103,2016,08,Aggravated Assault-Gun,1
7075,Neighborhood Profile Area,103,103,2016,11,Aggravated Assault-Gun,4
7082,Neighborhood Profile Area,68,68,2016,01,Aggravated Assault-Gun,1
7120,Neighborhood Profile Area,392,392,2016,03,Aggravated Assault-Other Weapon,1
7121,Neighborhood Profile Area,86,86,2016,05,Aggravated Assault-Gun,2
7122,Neighborhood Profile Area,12,12,2016,10,Aggravated Assault-Other Weapon,1
7135,Neighborhood Profile Area,291,291,2016,01,Aggravated Assault-Knife,1
7204,Neighborhood Profile Area,167,167,2016,03,Aggravated Assault-Other Weapon,1
7208,Neighborhood Profile Area,86,86,2016,10,Aggravated Assault-Other Weapon,1
7227,Neighborhood Profile Area,283,283,2016,11,Aggravated Assault-Knife,1
7234,Neighborhood Profile Area,128,128,2016,10,Aggravated Assault-Knife,1
7240,Neighborhood Profile Area,377,377,2016,10,Aggravated Assault-Other Weapon,2
7279,Neighborhood Profile Area,256,256,2016,07,Aggravated Assault-Other Weapon,1
7322,Neighborhood Profile Area,113,113,2016,10,Aggravated Assault-Knife,2
7333,Neighborhood Profile Area,368,368,2016,03,Aggravated Assault-Other Weapon,1
7342,Neighborhood Profile Area,116,116,2016,05,Aggravated Assault-Knife,1
7366,Neighborhood Profile Area,137,137,2016,10,Aggravated Assault-Gun,4
7381,Neighborhood Profile Area,113,113,2016,12,Aggravated Assault-Gun,4
7398,Neighborhood Profile Area,306,306,2016,04,Aggravated Assault-Knife,1
7407,Neighborhood Profile Area,120,120,2016,08,Aggravated Assault-Knife,1
7419,Neighborhood Profile Area,259,259,2016,03,Aggravated Assault-Other Weapon,1
7442,Neighborhood Profile Area,260,260,2016,09,Aggravated Assault-Knife,1
7444,Neighborhood Profile Area,152,152,2016,10,Aggravated Assault-Gun,5
7452,Neighborhood Profile Area,98,98,2016,07,Aggravated Assault-Other Weapon,1
7461,Neighborhood Profile Area,260,260,2016,06,Aggravated Assault-Gun,1
7462,Neighborhood Profile Area,342,342,2016,05,Aggravated Assault-Gun,1
7465,Neighborhood Profile Area,311,311,2016,03,Aggravated Assault-Gun,1
7471,Neighborhood Profile Area,342,342,2016,10,Aggravated Assault-Other Weapon,1
7506,Neighborhood Profile Area,153,153,2016,07,Aggravated Assault-Knife,1
7511,Neighborhood Profile Area,234,234,2016,12,"Aggravated Assault-Fists,Feet, etc.",1
7519,Neighborhood Profile Area,166,166,2016,06,Aggravated Assault-Gun,3
7548,Neighborhood Profile Area,221,221,2016,10,Aggravated Assault-Other Weapon,1
7585,Neighborhood Profile Area,135,135,2016,10,Aggravated Assault-Other Weapon,1
7588,Neighborhood Profile Area,348,348,2016,03,Aggravated Assault-Gun,1
7601,Neighborhood Profile Area,370,370,2016,02,Aggravated Assault-Other Weapon,1
7607,Neighborhood Profile Area,21,21,2016,12,Aggravated Assault-Gun,4
7622,Neighborhood Profile Area,323,323,2016,06,Aggravated Assault-Gun,1
7630,Neighborhood Profile Area,306,306,2016,11,Aggravated Assault-Gun,2
7649,Neighborhood Profile Area,86,86,2016,07,Aggravated Assault-Knife,1
7689,Neighborhood Profile Area,125,125,2016,10,Aggravated Assault-Gun,1
7701,Neighborhood Profile Area,338,338,2016,04,Aggravated Assault-Knife,1
7703,Neighborhood Profile Area,362,362,2016,01,Aggravated Assault-Gun,1
7707,Neighborhood Profile Area,53,53,2016,11,Aggravated Assault-Gun,1
7726,Neighborhood Profile Area,13,13,2016,04,Aggravated Assault-Knife,1
7735,Neighborhood Profile Area,139,139,2016,11,Aggravated Assault-Other Weapon,1
7754,Neighborhood Profile Area,383,383,2016,11,Aggravated Assault-Knife,1
7757,Neighborhood Profile Area,286,286,2016,04,Aggravated Assault-Gun,3
7759,Neighborhood Profile Area,328,328,2016,03,Aggravated Assault-Gun,2
7762,Neighborhood Profile Area,96,96,2016,12,Aggravated Assault-Gun,1
7774,Neighborhood Profile Area,166,166,2016,09,Aggravated Assault-Other Weapon,1
7775,Neighborhood Profile Area,321,321,2016,08,Aggravated Assault-Gun,1
7776,Neighborhood Profile Area,196,196,2016,11,Aggravated Assault-Knife,1
7780,Neighborhood Profile Area,127,127,2016,12,Aggravated Assault-Gun,1
7792,Neighborhood Profile Area,164,164,2016,09,Aggravated Assault-Gun,3
7805,Neighborhood Profile Area,385,385,2016,09,Aggravated Assault-Other Weapon,6
7811,Neighborhood Profile Area,53,53,2016,11,Aggravated Assault-Other Weapon,2
7847,Neighborhood Profile Area,44,44,2016,04,Aggravated Assault-Gun,1
7860,Neighborhood Profile Area,291,291,2016,01,Aggravated Assault-Gun,7
7872,Neighborhood Profile Area,17,17,2016,09,Aggravated Assault-Other Weapon,1
7876,Neighborhood Profile Area,389,389,2016,07,Aggravated Assault-Gun,5
7918,Neighborhood Profile Area,94,94,2016,10,Aggravated Assault-Other Weapon,1
7972,Neighborhood Profile Area,274,274,2016,06,Aggravated Assault-Other Weapon,1
7997,Neighborhood Profile Area,328,328,2016,06,Aggravated Assault-Gun,2
7998,Neighborhood Profile Area,311,311,2016,05,Aggravated Assault-Gun,3
8010,Neighborhood Profile Area,328,328,2016,04,Aggravated Assault-Other Weapon,1
8043,Neighborhood Profile Area,138,138,2016,06,Aggravated Assault-Knife,1
8072,Neighborhood Profile Area,234,234,2016,08,Aggravated Assault-Other Weapon,2
8090,Neighborhood Profile Area,10,10,2016,01,Aggravated Assault-Gun,8
8098,Neighborhood Profile Area,46,46,2016,02,Aggravated Assault-Gun,1
8135,Neighborhood Profile Area,387,387,2016,10,Aggravated Assault-Knife,2
8153,Neighborhood Profile Area,157,157,2016,10,Aggravated Assault-Gun,1
8172,Neighborhood Profile Area,77,77,2016,09,Aggravated Assault-Other Weapon,1
8192,Neighborhood Profile Area,327,327,2016,01,Aggravated Assault-Gun,7
8198,Neighborhood Profile Area,363,363,2016,05,Aggravated Assault-Gun,14
8205,Neighborhood Profile Area,123,123,2016,05,Aggravated Assault-Gun,1
8217,Neighborhood Profile Area,123,123,2016,06,Aggravated Assault-Other Weapon,3
8218,Neighborhood Profile Area,123,123,2016,11,Aggravated Assault-Gun,1
8242,Neighborhood Profile Area,199,199,2016,03,Aggravated Assault-Other Weapon,1
8272,Neighborhood Profile Area,382,382,2016,10,Aggravated Assault-Gun,6
8305,Neighborhood Profile Area,138,138,2016,09,Aggravated Assault-Knife,1
8312,Neighborhood Profile Area,389,389,2016,01,Aggravated Assault-Other Weapon,1
8318,Neighborhood Profile Area,301,301,2016,06,Aggravated Assault-Knife,1
8322,Neighborhood Profile Area,260,260,2016,09,Aggravated Assault-Gun,3
8353,Neighborhood Profile Area,371,371,2016,03,Aggravated Assault-Knife,1
8368,Neighborhood Profile Area,146,146,2016,03,Aggravated Assault-Gun,4
8370,Neighborhood Profile Area,120,120,2016,05,Aggravated Assault-Gun,1
